Bank,Tweet Number,Tweet Date,Week,Quarter,gcp_score,Google Trend,Competitor1,Competitor2,Competitor3,Competitor4,ROA,ROS,Operating Income to Sales,Opearting Income to Assets,Operating Expenses to Sales,Cost of Goods to Sales,"Selling, General and Administrative Expenses to Sales"
RBC,133,1/11/2012,11,1,-0.400000006,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,134,1/11/2012,11,1,0.200000003,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,135,1/11/2012,11,1,-0.100000001,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,136,1/11/2012,11,1,-0.300000012,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,137,1/11/2012,11,1,0.800000012,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,138,1/12/2012,11,1,-0.699999988,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,139,1/12/2012,11,1,0,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,140,1/13/2012,11,1,-0.400000006,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,141,1/13/2012,11,1,0.800000012,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,142,1/13/2012,11,1,-0.800000012,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,143,1/13/2012,11,1,-0.600000024,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,144,1/13/2012,11,1,-0.600000024,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,145,1/13/2012,11,1,-0.300000012,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,146,1/13/2012,11,1,-0.5,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,147,1/14/2012,11,1,-0.200000003,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,148,1/14/2012,11,1,-0.5,81,78,78,91,88,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,149,1/16/2012,12,1,-0.400000006,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,150,1/17/2012,12,1,0.600000024,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,151,1/17/2012,12,1,-0.5,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,152,1/17/2012,12,1,-0.699999988,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,153,1/17/2012,12,1,-0.200000003,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,154,1/17/2012,12,1,0.100000001,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,155,1/17/2012,12,1,0.200000003,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,156,1/17/2012,12,1,0.800000012,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,157,1/17/2012,12,1,-0.100000001,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,158,1/18/2012,12,1,-0.5,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,159,1/18/2012,12,1,0.200000003,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,160,1/18/2012,12,1,-0.5,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,161,1/18/2012,12,1,0.899999976,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,162,1/19/2012,12,1,-0.600000024,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,163,1/20/2012,12,1,0.100000001,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,164,1/21/2012,12,1,0,78,79,80,82,86,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,165,1/23/2012,13,1,0,78,78,81,82,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,166,1/23/2012,13,1,-0.5,78,78,81,82,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,167,1/23/2012,13,1,-0.5,78,78,81,82,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,168,1/24/2012,13,1,0.300000012,78,78,81,82,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
RBC,169,1/24/2012,13,1,0,78,78,81,82,87,0.002245355,0.188039457,0.247636663,0.002956997,0.661837238,0.284628031,0.377209207
